"pos";"variable";"label";"value_labels"
"308";"scisco88";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 1988";"[4190] AND.BUEROANGESTELLTE"
"308";"scisco88";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 1988";"[4211] KASSIERER,KARTENVERK"
"308";"scisco88";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 1988";"[4212] SCHALTERBEDIENSTETE"
"308";"scisco88";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 1988";"[4215] INKASSOBEAUFTRAGTE"
"308";"scisco88";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 1988";"[4221] REISEBUEROANGESTELLT"
"308";"scisco88";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 1988";"[4222] EMPFANG,AUSKUNFT"
"308";"scisco88";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 1988";"[4223] TELEFONISTEN"
"308";"scisco88";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 1988";"[5111] REISEBEGL.,STEWARDS"
"308";"scisco88";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 1988";"[5121] HAUSWIRTSCHAFTER"
"308";"scisco88";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 1988";"[5122] KOECHE"
"308";"scisco88";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 1988";"[5123] KELLNER,BARKEEPER"
"308";"scisco88";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 1988";"[5131] KINDERPFLEGER"
"308";"scisco88";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 1988";"[5132] PFLEGEKRAEFTE.I.INST"
"308";"scisco88";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 1988";"[5139] ANDERE PFLEGEBERUFE"
"308";"scisco88";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 1988";"[5141] FRISEURE,KOSMETIKER"
"308";"scisco88";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 1988";"[5143] LEICHENBESTATTER"
"308";"scisco88";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 1988";"[5149] AND.PERS.DIENSTLEIST"
"308";"scisco88";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 1988";"[5161] FEUERWEHRLEUTE"
"308";"scisco88";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 1988";"[5162] POLIZISTEN"
"308";"scisco88";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 1988";"[5163] GEFAENGNISAUFSEHER"
"308";"scisco88";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 1988";"[5169] AND SICHERHEITSBED."
"308";"scisco88";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 1988";"[5220] VERKAUF,VORFUEHRUNG"
"308";"scisco88";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 1988";"[6100] FACHKR.:LW+FISCHEREI"
"308";"scisco88";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 1988";"[6112] BAUM-,STRAUCHFRUCHT"
"308";"scisco88";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 1988";"[6121] MILCHVIEH,NUTZTIERE"
"308";"scisco88";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 1988";"[6141] WALDARBEITER U.AE."
"308";"scisco88";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 1988";"[7112] SPRENGMEISTER"
"308";"scisco88";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 1988";"[7113] STEINSPALTER,-BEARB."
"308";"scisco88";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 1988";"[7122] MAURER,BAUSTEINM."
"308";"scisco88";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 1988";"[7123] BETONIERER U.AE."
"308";"scisco88";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 1988";"[7124] ZIMMERER,B.TISCHLER"
"308";"scisco88";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 1988";"[7129] BAUKONSTRUKTION U.AE"
"308";"scisco88";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 1988";"[7132] FUSSBODEN+FLIESENLEG"
"308";"scisco88";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 1988";"[7133] STUKKATEUR"
"308";"scisco88";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 1988";"[7134] ISOLIERER"
"308";"scisco88";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 1988";"[7135] GLASER"
"308";"scisco88";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 1988";"[7136] KLEMPNER,ROHRINSTAL."
"308";"scisco88";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 1988";"[7137] BAU- U.AE.ELEKTRIKER"
"308";"scisco88";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 1988";"[7139] SONST.AUSBAU U.AE."
"308";"scisco88";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 1988";"[7141] AUSBAUMALER U.AE."
"308";"scisco88";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 1988";"[7143] GEBAEUDEREINIGER"
"308";"scisco88";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 1988";"[7212] SCHWEISSER,BRENNSCHN"
"308";"scisco88";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 1988";"[7213] BLECHKALTVERFORMER"
"308";"scisco88";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 1988";"[7214] BAUMETALLVERFORMER"
"308";"scisco88";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 1988";"[7222] WERKZEUGMACHER U.AE."
"308";"scisco88";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 1988";"[7223] WZG.MASCH.EINRICHT."
"308";"scisco88";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 1988";"[7231] KFZ-MECHANIKER U.AE."
"308";"scisco88";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 1988";"[7233] LAND-,INDUSTR.MECHAN"
"308";"scisco88";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 1988";"[7241] ELEKTROMECHANIK.U.AE"
"308";"scisco88";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 1988";"[7244] TELEF.INSTALL. U.AE."
"308";"scisco88";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 1988";"[7245] E-KABELMONTEURE U.AE"
"308";"scisco88";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 1988";"[7311] PRAEZIS.INSTRUM.MACH"
"308";"scisco88";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 1988";"[7312] MUSIKINST.MACHER+AE."
"308";"scisco88";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 1988";"[7332] KUNSTHANDWERK:TEXTIL"
"308";"scisco88";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 1988";"[7341] MASCHINENSETZER+AE."
"308";"scisco88";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 1988";"[7411] FLEISCHER,FISCHHAEND"
"308";"scisco88";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 1988";"[7412] BAECKER,KONDIT.+AE."
"308";"scisco88";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 1988";"[7422] MOEBELTISCHLER U.AE."
"308";"scisco88";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 1988";"[7423] HOLZBEARB.MASCH.EINR"
"308";"scisco88";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 1988";"[7433] SCHNEIDER,HUTMACHER"
"308";"scisco88";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 1988";"[7436] NAEHER,STICKER U.AE."
"308";"scisco88";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 1988";"[8143] PAPIERHERST.ANLAGE"
"308";"scisco88";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 1988";"[8159] AND.CHEM.VERFAHR.ANL"
"308";"scisco88";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 1988";"[8163] VERBRENN.ANLAG.+AE."
"308";"scisco88";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 1988";"[8211] WERKZEUGMASCH.BEDIEN"
"308";"scisco88";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 1988";"[8232] KUNSTSTOFF.ERZG.BED."
"308";"scisco88";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 1988";"[8278] GETRAENKEHERST.BED."
"308";"scisco88";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 1988";"[8282] ELEKTRISCH.EINR.MONT"
"308";"scisco88";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 1988";"[8284] METALLERZ.+AE.MONTA."
"308";"scisco88";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 1988";"[8290] AND.MASCH.BED.+MONT."
"308";"scisco88";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 1988";"[8311] LOKOMOTIVFUEHRER"
"308";"scisco88";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 1988";"[8312] EISENBAHNBREMSER+AE."
"308";"scisco88";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 1988";"[8322] PKW+TAXI+KL.LKW-FAHR"
"308";"scisco88";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 1988";"[8323] BUS+STRASSENBAHNFAHR"
"308";"scisco88";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 1988";"[8324] SCHWER-LKW-FAHRER"
"308";"scisco88";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 1988";"[8332] ERDBEWEG.MASCH.FUEHR"
"308";"scisco88";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 1988";"[8333] KRANFUEHRER U.AE."
"308";"scisco88";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 1988";"[8334] HUBKARRENFUEHRER"
"308";"scisco88";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 1988";"[9131] PRIV.HH-HILFE+REINIG"
"308";"scisco88";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 1988";"[9132] HILFE+REINIG.BUERO+A"
"308";"scisco88";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 1988";"[9141] HAUSMEISTER"
"308";"scisco88";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 1988";"[9142] FZG+FENSTER+AE.REIN."
"308";"scisco88";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 1988";"[9151] BOTEN,PAKETTRAEGER"
"308";"scisco88";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 1988";"[9161] MUELLSAMMLER"
"308";"scisco88";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 1988";"[9211] LANDWIRTS.HILFSARB."
"308";"scisco88";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 1988";"[9313] BAUHILFSARB.GEBAEUDE"
"308";"scisco88";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 1988";"[9320] HILFSARB.FERTIGUNG"
"308";"scisco88";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 1988";"[9330] TRANSPORT+FRACHTARB."
"309";"scsiop88";"GEGENW.EHEP.: SIOPS I88";"[-32] NICHT GENERIERBAR"
"309";"scsiop88";"GEGENW.EHEP.: SIOPS I88";"[-10] TNZ: FILTER"
"310";"scisei88";"GEGENW.EHEP.: ISEI NACH GANZEBOOM I88";"[-32] NICHT GENERIERBAR"
"310";"scisei88";"GEGENW.EHEP.: ISEI NACH GANZEBOOM I88";"[-10] TNZ: FILTER"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[-41] DATENFEHLER"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[-33] NICHT BESTIMMBAR"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[-10] TNZ: FILTER"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[-9] KEINE ANGABE"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[310] REGULAERE STREITKRAEFTE, SONSTIGE RAENGE"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[1112] LEITENDE VERWALTUNGSBEDIENSTETE"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[1114] LEITENDE BEDIENSTETE, INTERESSENORG."
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[1120] GESCHAEFTSFUEHRER/-INNEN , VORSTAENDE"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[1211] FUEHRUNGSKRAEFTE, FINANZEN"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[1212] FUEHRUNGSKRAEFTE, PERSONALWESEN"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[1213] FUEHRUNGSKRAEFTE, UNTERNEHMENSPOLITIK"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[1219] FUEHRUNGSKRAEFTE, BETRIEBLICHE VERWALTUNG"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[1221] FUEHRUNGSKRAEFTE, VERTRIEB/MARKETING"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[1223] FUEHRUNGSKRAEFTE, FORSCHUNG/ENTWICKLUNG"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[1321] FUEHRUNGSKRAEFTE, HERST. V. WAREN"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[1323] FUEHRUNGSKRAEFTE, BAU"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[1324] FUEHRUNGSKRAEFTE, BESCHAFFUNG/LOGISTIK"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[1330] FUEHRUNGSKRAEFTE, INFORMATIONSTECHNOLOGIE"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[1341] FUEHRUNGSKRAEFTE, KINDERBETREUUNG"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[1342] FUEHRUNGSKRAEFTE, GESUNDHEITSWESEN"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[1343] FUEHRUNGSKRAEFTE, ALTENBETREUUNG"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[1344] FUEHRUNGSKRAEFTE, SOZIALFUERSORGE"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[1345] FUEHRUNGSKRAEFTE, BILDUNGSWESEN"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[1349] FUEHRUNGSKRAEFTE, SONST. DIENSTL. A.N.G."
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[1411] FUEHRUNGSKRAEFTE, HOTELS"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[1412] FUEHRUNGSKRAEFTE, RESTAURANTS"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[1420] FUEHRUNGSKRAEFTE, GROSS-/EINZELHANDEL"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[1431] FUEHRUNGSKRAEFTE, SPORT/ERHOLUNG/KULTUR"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[2120] MATHEMATIKER/-INNEN"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[2131] BIOLOGEN/INNEN U. VERWANDTE BERUFE"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[2132] AGRAR- U. FORSTWISSENSCHAFTLER/-INNEN"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[2141] WIRTSCHAFTSINGENIEURE/-INNEN"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[2142] BAUINGENIEURE/-INNEN"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[2143] UMWELTSCHUTZINGENIEURE/-INNEN"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[2144] MASCHINENBAUINGENIEURE/-INNEN"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[2145] CHEMIEINGENIEURE/-INNEN"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[2146] BERGBAUINGENIEURE/-INNEN"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[2149] INGENIEURE/-INNEN A.N.G."
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[2151] INGENIEURE/-INNEN, ELEKTROTECHNIK"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[2152] INGENIEUR/-INNEN, ELEKTRONIK"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[2153] INGENIEUR/-INNEN, TELEKOMMUNIKATION"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[2161] ARCHITEKTEN/-INNEN"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[2163] PRODUKT- UND TEXTILDESIGNER/-INNEN"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[2164] RAUM-, STADT- UND VERKEHRSPLANER/-INNEN"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[2165] KARTOGRAFEN/-INNEN"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[2166] GRAFIK- UND MULTIMEDIADESIGNER/-INNEN"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[2211] ALLGEMEINAERZTE/-INNEN"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[2212] FACHAERZTE/-INNEN"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[2221] AKADEM. KRANKENPFLEGEFACHKRAEFTE"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[2250] TIERAERZTE/-INNEN"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[2261] ZAHNAERZTE/-INNEN"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[2262] APOTHEKER/-INNEN"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[2265] ERNAEHRUNGSBERATER/-INNEN"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[2266] SPRACHTHERAPEUTEN/-INNEN"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[2269] AKADEM. GESUNDHEITSBERUFE, A.N.G."
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[2310] UNIVERSITAETS- U. HOCHSCHULLEHRER/-INNEN"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[2320] LEHRKRAEFTE IM BEREICH BERUFSBILDUNG"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[2330] LEHRKRAEFTE IM SEKUNDARBEREICH"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[2341] LEHRKRAEFTE IM PRIMARBEREICH"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[2351] PAEDAGOGIKSPEZIALISTEN/-INNEN"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[2352] LEHRKRAEFTE IM BEREICH SONDERPAEDAGOGIK"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[2353] SONST. SPRACHLEHRER/-INNEN"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[2354] SONST. MUSIKLEHRER/-INNEN"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[2359] LEHRKRAEFTE, A.N.G."
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[2411] WIRTSCHAFTSPRUEFER/-INNEN"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[2412] FINANZ- U. ANLAGEBERATER/-INNEN"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[2413] FINANZANALYSTEN/-INNEN"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[2421] AKADEM. FACHKRAEFTE, MANAGEMENTSANALYSE"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[2422] AKADEM. FACHKRAEFTE, STRATEG. PLANUNG"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[2423] BERUFSBERATER/-INNEN"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[2431] AKADEM. FACHKRAEFTE, WERBUNG/MARKETING"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[2432] AKADEM. FACHKRAEFTE, OEFFENTLICHKEITSARB."
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[2433] AKADEM. FACHKRAEFTE, VERTRIEB (TECHNIK)"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[2511] SYSTEMANALYTIKER/-INNEN"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[2512] SOFTWAREENTWICKLER/-INNEN"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[2521] DATENBANKENTWICKLER/-INNEN"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[2522] SYSTEMADMINISTRATOREN/-INNEN"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[2611] ANWAELTE/-INNEN"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[2612] RICHTER/-INNEN"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[2619] JURISTEN/-INNEN, A.N.G."
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[2622] BIBLIOTHEKSWISSENSCHAFTLER/-INNEN"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[2631] VOLKSWIRTSCHAFTLER/-INNEN"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[2634] PSYCHOLOGEN/-INNEN"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[2635] SOZIALARBEITER/-INNEN"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[2636] GEISTLICHE, SEELSORGER/-INNEN"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[2641] AUTOREN/-INNEN"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[2642] JOURNALISTEN/-INNEN"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[2643] UEBERSETZER/-INNEN U. DOLMETSCHER/-INNEN"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[2651] BILDENDE KUENSTLER/-INNEN"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[2652] MUSIKER/-INNEN U. KOMPONISTEN/-INNEN"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[2653] TAENZER/-INNEN U. CHOREOGRAFEN/-INNEN"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[2654] REGISSEURE/-INNEN, FILM-/BUEHNENBEREICH"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[3111] CHEMO-/PHYSIKOTECHNIKER/-INNEN"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[3112] BAUTECHNIKER/-INNEN"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[3113] ELEKTROTECHNIKER/-INNEN"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[3114] TECHNIKER/-INNEN, ELEKTRONIK"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[3115] MASCHINENBAUTECHNIKER/-INNEN"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[3118] TECHNISCHE ZEICHNER/-INNEN"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[3119] INGENIEURTECHNISCHE FACHKRAEFTE, A.N.G."
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[3122] PRODUKTIONSLEITER/-INNEN, WARENHERST."
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[3123] BAULEITER/-INNEN"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[3132] STEUERER V. VERBRENNUNGSSANLAGEN"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[3141] BIOTECHNIKER/-INNEN (OHNE MED. FACHB.)"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[3142] AGRARTECHNIKER/-INNEN"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[3211] MEDIZINTECHNIKER/-INNEN, THERAPIEGERAETE"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[3212] MEDIZINTECHNIKER/-INNEN, LABOR"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[3213] PHARMAZEUTISCH-TECHN. ASSISTENT/-INNEN"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[3214] MEDIZINISCHE PROTHETIKTECHNIKER/-INNEN"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[3221] NICHT AKAD. KRANKENPFLEGEFACHKRAEFTE"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[3251] ZAHNMEDIZINISCHE ASSISTENTEN/-INNEN"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[3255] PHYSIOTHERAPEUTISCHE TECHNIKER/-INNEN"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[3256] MEDIZINISCHE ASSISTENTEN/-INNEN"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[3257] NICHT AKAD. KONTROLLEURE, UMWELTMEDIZIN"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[3258] RETTUNGSDIENSTPERSONAL"
"311";"scisco08";"GEGENW.EHEP.: JETZIGER BERUF, ISCO 2008";"[3312] KREDITSACHBEARBEITER/-INNEN"
